"title","sub_name","content"
"피크 트램","교통·통신","홍콩섬의 빅토리아 피크 타워로 오르는 산악 트램으로 아름다운 빅토리아만과 홍콩섬의 경치를 트램안에서 관망할 수 있다.<U+00A0>1881년 산 정상의 호텔 소유주이던 A. F. 스미스가 처음으로 도입하였다. 1888년부터 공공 서비스를 개시하였으며, 오늘날에는 1년에 400만명 이상이 이용한다.<U+00A0>선로의 총 길이는 1,364m로  높이 368m지점까지 올라간다.  아래쪽 종점은 가든로드의 성요한성당 부근, 높은 쪽 종점은 빅토리아 피크에서부터 약 150m 아래에 있는 피크타워에 있다.홍콩 '반도호텔(The Peninsula Hotel)' 소유주인 '홍콩-상하이호텔(The Hongkong and Shanghai Hotels) 그룹'이 소유와 운영을 맡고 있다."
"동부간선도로","교통·통신","길이 33㎞, 너비 26m이다.<U+00A0>왕복4∼8차로로, 자동차전용도로이며 서울특별시에서 관할한다. 1991년 12월 26일 동부 도시고속도로로서 현재의 도로명으로 처음 제정되었고, 남쪽 도로도 1993년 7월 23일 제정되었다. 1988년부터 건설되기 시작하였으며, 수락초등학교에서 상경초등학교까지의 1.71㎞ 구간은 왕복4차로로 1997년 5월 10일 개통되었다.상경초등학교에서 용비교까지의 18.1㎞ 구간은 왕복6∼8차로로 1994년 4월 30일 개통되었고, 강남구 수서인처체인지에서 송파구 장지인터체인지를 거쳐 성남시계에 이르는 3.9㎞ 구간은 왕복6차로로 1997년 5월 26일 개통되었으며, 올림픽대로에서 강남구 수서인터체인지까지의 4.7㎞ 구간은 왕복6차로로 1999년 6월 30일 개통되었다.한천·중랑천을 따라 이어지다가 성수동1가 685번지에서 성수동2가 87-1번지에 이르는<U+00A0>3.5㎞ 구간은 강변북로와 겹친다. 청담대교를 건너 고가도로로 건설되어 청담교·봉은교·삼성교·탄천2교·탄천1교 위를 지나 탄천교 위에 이르면서 수서-장지간도시고속도로와 연결된다.상행선과 하행선은 광진구 성정동 지점에서 나뉘었다가 당현4교에서 다시 합쳐진다. 수락초등학교에서 동1로와 이어지며, 동1로·동2로와 나란히 달리고, 방학로·화계사길·월계로·화랑로·망우로·봉우재길·겸재길·사가정길·답십리길·천호대로·광나룻길·구의로·뚝섬길·남부순환로와 연결·교차된다.북쪽으로 의정부시 장암동으로 이어지고, 노원교·상계대교·창동교·녹천교·월계1교·한천교·월릉교·이화교·중랑교·장안교·장평교·군자교·성동교를 통해 도봉구 도봉동·방학동·창동, 노원구 월계동, 성북구 석관동, 동대문구 이문동·휘경동·장안동, 성동구 송정동·용답동·응봉동·행당동으로 연결된다.그밖의 주요 통과지역은 노원구 상계동·중계동·하계동·공릉동, 중랑구 묵동·중화동·상봉동·면목동, 광진구 중곡동·군자동·송정동, 성동구 성수동, 강남구 삼성동·대치동·일원동·수서동, 송파구 문정동이다.수락산·도봉산 및 상계근린공원·길말근린공원·느티울근린공원·대진공원·일원공원 등이 있고, 교통이 편리하여 도로를 따라 대규모 아파트 단지가 들어서 있다. 지하철 4·6·7호선과 경춘선·중앙선이 지나며, 서울종합운동장과 서울가락동농수산물종합도매시장을 지난다."
"교통신호","교통·통신","교통통제설비란 교통을 규제하고 지시·안내하며 주의를 환기시키기 위하여 도로상이나 그 주위에 설치한 신호등·표지·노면표시 및 기타의 교통시설을 말하며, 그 중에서도 가장 효과적인 것이 교통신호이다. 이것은 교통의 안전 및 교통기관의 정보전달을 목적으로 교통을 규제·지시하며, 위험사항을 경고하고, 길의 사정을 안내하는 역할을 한다. 일반적으로 교통신호란 방향이 서로 엇갈리는 교통류(交通類)들에게 적절한 시간간격으로 통행우선권을 할당하는 통제설비를 말한다.철도(鐵道)·항공(航空)·선박(船舶)·도로교통 등에 공통적으로 사용되며, 그 종류로는 교차로신호등·점멸등·차선지시등·보행자신호등·철길건널목신호등 그리고 사람이 직접 손에 어떤 표지를 들고 안내하는 수신호가 있다. 교통신호기를 제일 처음 사용한 것은 1868년 영국의 웨스트민스터에서였다. 신호 기둥에 매달아서 사용한 이 장치는 빨강과 초록의 이등식(二燈式)이었으며, 수동식으로 올리고 내리는 동작으로 신호를 하는 기구였다. 1918년에는 뉴욕에 삼색식(三色式)의 수동신호기(手動信號機)가 처음으로 사용되었다. 그러다가 1930년대에 들어와서는 오늘날 사용되는 것과 거의 흡사한 장치가 이미 실용화되고 있었다.현대에는 전자기술의 발달로 인하여 신호장비뿐만 아니라 그 운영면에서 혁신적인 발전을 이룩했다. 현재는 파랑(靑:진행)·노랑(黃:주의)·빨강(赤:정지) 등 3색등화의 순서가 국제적으로 규정되어 있다. 우리나라에서도 교통신호 표시 방법은 도로교통법에 규정되어 있다."
"31번국도","교통·통신","길이는 662.4㎞이다. 왕복2차선 616.4㎞, 왕복4차선 23.9㎞, 왕복6차선 4.7㎞이다. 미포장 도로는 10㎞, 미개통 도로는 7.4㎞이고 도로포장률은 97.3％이다. 전국 25개 남북노선 가운데 하나로, 각 지방국토관리청이 관리한다. 전체길이 100m 이상의 장대교가 25개소, 소교량이 92개소 있다.강원도 태백시에 1992년 완공한 장성터널, 양구군에 1992년 완공된 광치터널, 경상북도 포항시에 1993년 완공한 한티터널, 경상북도 봉화군에 1993년 완공한 영양터널과 1994년 완공한 봉화터널이 있다. 1978∼1979년 여량교 건설을 시작으로 1995∼2000년 청송 우회도로가, 2002년 양양 우회도로(6.0㎞) 2차로와 포항~학전 IC가 개통되었다.울산광역시 내에서 7번, 경상북도 경주시 감포읍에서 4번, 포항시내에서 7번, 경상북도 청송군 진보면에서 34번, 강원도 평창군 용평면∼진부면에서 6번, 경상북도 봉화군∼강원도 태백시에서 35번, 영월군 영월읍에서 38번, 평창군 용평면에서 6번, 홍천군 내면∼서석면에서 19번, 인제군 인제읍에서 44번·46번국도와 중복된다. 그 구간은 왕복2차선 13.4㎞, 왕복4차선 1.6㎞, 왕복6차선 4.7㎞로 총 19.7㎞이다.남북분단으로 강원도 회양군 내금강면·안풍면·회양면 이북에서 함경남도 안변군 위의면까지는 도로가 연결되지 않는다. 남북한 끊긴 도로가 연결되면 남북 경제교류에 크게 이바지할 것이다.기점에서 울산광역시까지 동해남부선이 이 도로를 따라 마주보고 달리며, 울주군 청량읍에서 14번국도와 연결된다. 포항시에서 7번·20번·28번국도와 이어지고 연일인터체인지에서 구미-포항간 고속도로(예정)와 연결되며, 경상북도 청송군 진보면에서 34번, 봉화군 소천면에서 36번국도와 이어지고 영동선이 지난다. 태백시에서 태백선이 지나고 강원도 평창군 평창읍에서 42번, 장평인터체인지에서 영동고속도로(고속국도 50)를 이용할 수 있다."
"인천터미널역","교통·통신","인천광역시 미추홀구에 위치한 인천도시철도 1호선의 지하철역이다. 인천터미널역 인근에 인천지방경찰청이 위치하고 있기 때문에 부 역명은 인천지방경찰청으로 지정되었다. 1999년 10월 6일에 개업하였으며 역 번호는 I126이다. 인천도시철도 1호선의 예술회관역과 문학경기장역 사이에 위치하고 있으며 계양을 기점으로 18.0km 떨어져 있다. 승강장은 2면 2선의 상대식으로 되어있다. 출입구는 1번, 2번, 3번, 4번, 5번, 6번으로 6곳에 설치되어 있다. 그리고 엘리베이터 1기, 에스컬레이터 1기, 자전거보관소 3곳이 설치되어 있다. 인천터미널역의 주변에는 인천종합터미널, 신세계백화점 인천점, 중앙어린이교통공원, 인명여자고등학교, 구월농산물도매시장, 인천승학초등학교 등이 위치하고 있다. 소재지는 인천광역시 미추홀구 예술로 지하85이다."
"주차장","교통·통신","주차란 자동차가 승객을 기다리거나, 화물의 하역작업, 그 밖의 사유로 계속적으로 정차하는 것, 또는 당해 운전자가 그 차로부터 떠나서 즉시 운전할 수 없는 상태를 말한다. 주차장법에 의하면 주차장은 다음과 같은 세 종류가 있다. ① 노상(路上)주차장:주차장 정비지구 내의 도로 노면에 일정한 구역을 정하고 설치하는 주차용 시설로서, 일반 공공용으로 이용된다. ② 노외(路外)주차장:도로의 노면 외에 설치하는 주차시설로서 일반 공공용으로 이용된다. ③ 부설주차장:건축물, 골프연습장, 기타 주차수요를 유발하는 시설에 붙여 설치된 주차장으로 주로 백화점이나 빌딩의 지하 등에 있다. 자가용차의 주차는 개인 차고에서 하는 것이 원칙이나, 한국에서는 자동차의 급격한 보급으로 심한 주차난을 겪고 있다. 자가용 차고가 없는 자동차가 많은 데다, 또 상점가나 오피스가 등에서도 주차장이나 차고가 적기 때문에 노상주차가 많다. 최근에는 자동차의 증가에 따른 주차공간의 부족으로 도로교통의 정체현상이 더욱 심해지고 있다. 1979년 주차장법의 제정으로, 건설교통부 장관은 이 법률에 의거하여 공공주차장을 정비하기 위한 주차장 정비지구를 지정하고, 특별시장 ·광역시장 ·도지사는 노상주차장을 설치할 수 있게 되었다. 그러나 도로의 신설 ·확장이 자동차의 증가추세에 따르지 못하여 대도시는 물론이고 대도시 주변지구에까지 불법노상주차가 증가추세에 있어 도로교통의 정체를 가중시키고 있다. 노외주차장의 종류는 철근 콘크리트의 고층 다계식(多階式)의 것, 지하실 또는 탑 모양의 빌딩에서 차가 회전식으로 격납되는 것 등 많은 투자를 필요로 하는 것으로부터 광장에 담을 쌓은 것 등 여러 가지가 있다. 백화점의 주차장과 같이 서비스로 설치하는 것은 별도로 하고, 건설에 많은 자본을 투자하면, 주차요금이 그만큼 비싸지기 때문에 이용자가 감소하는 문제가 따른다."
"시드니공항","교통·통신","시드니 도심에서 남쪽으로 9㎞ 떨어진 곳에 있다. 약어는 SYD이다. 1920년 1월 20일 킹스포드스미스공항(Kingsford Smith Aerodrome)으로 개항하였으며 1953년 현재의 명칭으로 바뀌었다. 1970년 5월 국제선 터미널을 완공하였고 1994년 제3활주로가 개통되었다. 취항 항공사는 47개 사이다. 공항 면적은 881만㎡로, 활주로는 3,962mx45m와 2,438mx45m, 2,529mx45m 길이의 3개가 있으며 수용 능력은 시간당 80회 운항할 수 있다. 계류장은 항공기 27대가 동시에 머무를 수 있다. 여객 터미널은 3동으로 시간당 1만 700명을 수용할 수 있으며, 화물 터미널은 5동이 있다. 1997년 기준으로 항공기 운항 횟수는 연간 27만 8786회이며, 여객수는 2062만 1776명이고, 화물 수송량은 53만 601톤이다. 공항개발계획에 따라 공항과 기존의 철도망을 연결하는 지하철이 2000년에 완공되었으며 도심에서 공항까지는 약 11분 정도 걸린다. 그밖에 주요 호텔과 공항간을 운행하는 킹스포드스미스버스(Kingsford Smith Bus)와 일반 버스, 택시 등이 있다. 여객 편의 시설에 호텔, 공항전망대, 인터넷시설, 의무실, 기도실 등이 있으며 1990년 이후부터 외국 방문객에게 고유 문화를 보여줄 수 있는 예술작품을 전시하기로 위해 공항에 그림, 조각, 수공예품, 자수, 사진 등을 전시하고 있다. 공항은 1998년 7월 1일 설립된 SACL(Sydney Airports Corporation Limited:시드니공항주식회사)에서 관리 및 운영하고 있다. 운영 시간은 06:00~23:00까지이며 소음 관계상 항공기의 야간 운항을 제한하고 있다."
"밀라노 리나테 공항","교통·통신","이탈리아 롬바르디아주(州)의 주도(州都) 밀라노 도심에서 동쪽으로 약 6.8km 거리에 위치하며 인공호수인 이드로스칼로(Idroscalo) 호수변에 있다. 말펜사 국제공항과 함께 밀라노를 거점으로 하는 주요 공항이다. 밀라노의 협소한 구공항인 탈리에도 공항(Aeroporto di Taliedo)을 대체할 목적으로 건설이 결정되었다. 1958년 공항 건설 공사에 착공하여 1960년 6월 개항하였다. 다른 명칭은 엔리코 포를라니니 공항(Aeroporto Enrico Forlanini)으로, 밀라노 태생의 비행가인 엔리코 포를라니니(1848-1930)를 기념하는 의미에서 명명했다. 1950년대와 80년대, 90년대에 대폭적인 현대화·확장 건설을 진행했다. 공항 코드는 LIN(IATA), LIML(ICAO)이다. 여객 터미널은 한 동이다. 활주로는 2,300mx60m, 601m×22m 크기로 총 2개소를 운영한다. 계류장 면적은 398,000㎡이다. 알리탈리아항공과 알리탈리아 시티라이너(Alitalia CityLiner)가 중점 지역으로 삼고 있다. 취항 항공사로 영국항공·에어링구스(Aer Lingus)·에어프랑스·KLM네덜란드항공·루프트한자·이지제트(EasyJet) 등 총 18개사가 있다. 국내선과 중단거리 유럽 국제선 노선이 주로 취항한다. 국제선은 크로아티아·프랑스·벨기에·네덜란드·스페인·독일·영국·폴란드·스웨덴·루마니아·아일랜드·오스트리아·덴마크·그리스·터키의 15개국 20여개 목적지를 연결한다. 국내선은 나폴리(Napoli)·알게로(Alghero)·카타니아(Catania)·안코나(Ancona)·바리(Bari)·브린디시(Brindisi)·판텔레리아섬(Pantelleria)·올비아(Olbia)·팔레르모(Palermo)·로마(Roma)·칼리아리(Cagliari)·코미소(Comiso)·엘바섬(Elba)·라메지아테르메(Lamezia Terme)·람페두사섬(Lampedusa)·페스카라(Pescara)·레조디칼라브리아(Reggio di Calabria)·트리에스테(Trieste)로의 직항 노선을 운항한다. 공항과 밀라노 시내, 말펜사국제공항, 롬바르디아주의 도시인 브레시아(Brescia), 파비아(Pavia)를 잇는 셔틀 버스가 운행되며, 도로 교통편으로는 A4, A35 고속도로가 인접한다."
"원주역","교통·통신","중앙선에 있는 기차역으로 만종역과 유교역 사이에 있다. 1940년 4월 1일 보통역으로 영업을 시작하였다. 1956년 12월 역사를 신축하였고, 1973년 6월 중앙선 전철을 개통하였다. 새마을호(2010년 12월 운행 재개)와<U+00A0>무궁화호가 운행되며 여객, 화물, 승차권발매 등의 업무를 담당한다. 코레일(Korail) 수도권동부본부 소속으로 강원도 원주시 학성2동 357에 있다."
"부천역","교통·통신","경인선에 있는 기차역으로 소사역과 중동역 사이에 있다. 1899년 9월 18일 소사역으로 영업을 시작하였다. 1973년 부천역으로 이름을 변경하였다. 광역전철이 운행되며 여객, 화물, 승차권발매 등의 업무를 담당한다. 코레일(Korail) 수도권서부본부 소속으로 경기도 부천시 소사구 부천로 1(경기도 부천시 원미구 심곡동 316-2)에 있다."
"아부다비국제공항","교통·통신","아부다비 도심에서 동쪽으로 약 32㎞ 떨어진 곳에 있다. 약어는 AUH이다. 중동의 관문이라 할 수 있는 공항으로 연중무휴로 24시간 운영되고 있다. 취항항공사는 40여 개사이며 세계 70개 도시로 연결된다.4,100m 길이의 활주로가 1개소 있으며, 관제시설은 4개의 레이더시스템으로 운영된다. 여객터미널은 1,200여 명을 수용할 수 있고, 항공기 운항횟수는 연간 6만 2400회(1999)이다.1976년 설립된 ADAS(Abu Dhabi Airport Services:아부다비공항서비스)에서 관리 운영하고 있다."
"5번국도","교통·통신","길이는 526.6㎞이다. 왕복2차선은 323.8㎞, 왕복4차선은 172.3㎞, 왕복6차선은 25.5㎞이다.<U+00A0>미포장 도로는 5㎞이고, 도로포장률은 99％이다. 전국<U+00A0>25개 남북노선 가운데 하나로, 각 지방국토관리청이 관리한다. 전체길이 100m 이상의 장대교가 28개소, 소교량이 129개소 있다. 경상북도 안동시에는 1992년 완공된 광음터널이 있다.1969년∼1971년 영주∼제천 구간을 시작으로 1996∼2000년 현동∼중리 구간이, 2002년 영산~창녕 구간(9.0㎞)과 성산~구지 구간(4.7㎞)이 완공되었다. 원주∼횡성, 창원∼내서, 화원∼대구, 내서∼남지 구간이 가장 교통량이 많다. 대구광역시 서구∼북구 구간은 4번, 충청북도 제천∼봉양까지는 38번, 강원도 춘천시 사북면에서 56번국도와 중복되며, 그 구간은 왕복4차선 3.1㎞, 왕복6차선 3.6㎞로 총 6.7㎞이다.기점에서 2번·14번국도와 연결되고, 가까이 있는 창원시 내서분기점에서 대구광역시까지 중부내륙고속도로(고속국도 45), 이어 강원도 춘천시까지는 중앙고속도로(고속국도 55)와 마주보고 달린다. 칠서·남지·영산·창녕 인터체인지, 옥포분기점, 화원인터체인지에서 중부내륙고속도로와 연결된다.경상남도 창녕읍에서 24번·20번국도와 이어지고 달성군 논공읍 위천리에서 대구광역시까지 26번국도와 중복되며, 88올림픽고속도로(고속국도 12)가 달서구 서쪽을 지나 금호분기점에서 강원도를 이어주는 중앙고속도로(고속국도 55)와 만난다.12대구광역시 중심부를 지나면서 4번·25번·30번국도와 연결되며, 북구에서 경부고속도로(고속국도 1)가 지나간다. 칠곡군 가산면 가산인터체인지에서 25번국도 및 중앙고속도로와 이어지고, 가까이 있는 장전분기점에서 구미-포항간 고속도로(예정)가 연결된다. 군위·의성·풍기·서제천·신림·춘천 인터체인지에서도 중앙고속도로를 이용할 수 있다.소백산 국립공원을 가로질러 죽령을 넘어 제천시에 이르면 38번국도와 중복되며, 치악산 국립공원 서쪽을 지나면서 강원도 원주시에서 19번·42번, 횡성군 횡성읍에서 6번, 홍천읍에서 44번, 춘천시 신동면에서 46번, 철원군 김화읍에서 43번과 이어진다."
"수카르노하타국제공항","교통·통신","자카르타에서 서쪽으로 20km 떨어져 있다. 인도네시아 초대 대통령 아흐메드 수카르노(Achmed Sukarno)와 초대 부대통령 모하마드 하타(Mohammad Hatta)의 이름을 합쳐 명명하였다. ‘자카르타국제공항’이라고도 하며, 인도네시아인들은 자카르타 북서쪽에 위치한 지역의 이름을 붙여 흔히 ‘셍카렝(Cengkareng)’이라고 부른다. 자카르타 중앙에 있던 국내선 공항인 케마요란공항(Kemayoran Airport)과 자카르타 동부에 있던 할림페르다나쿠수마국제공항(Halim Perdanakusuma International Airport)을 대신하기 위하여 건설되어 1985년 개항하였다. 공항 설계는 샤를드골공항을 설계한 프랑스 건축가 폴 앙드뢰(Paul Andreu)가 맡았다. 이후 케마요란공항은 문을 닫았고 할림페르다나쿠수마국제공항은 현재도 사용하는데, 주로 전세기와 군용기가 취항한다. 가루다인도네시아항공·아담항공(Adam Air)·만달라항공(Mandala Airlines)·인도네시아아시아항공(Indonesia Air Asia)의 허브공항이다. 대한항공·중국국제항공공사·캐세이퍼시픽항공·콴타스항공·싱가포르항공·루프트한자항공 등 여러 항공사들이 취항한다. 터미널은 주로 국내선이 들어오는 제1터미널과 국내선·국제선을 함께 수용하는 제2터미널이 있는데, 제2터미널은 1992년 완공되었고 제3터널 건설도 계획 중이다. 제1·2터미널 건물은 3부분으로 구성되며 부분별로 각각 정해진 항공사의 항공기들이 들어온다. 평균해면고도(above mean sea level)는 10m이다. 2,400m의 간격을 두고 평행으로 놓인 2개의 활주로는 포장되어 있으며 길이는 각각 3,660m, 3,600m이다. 두 활주로 모두 길이 4,000m로 확장할 계획이다. PT앙카사푸라II(PT Angkasa Pura II)가 운영한다. 면적은 18㎢이다."
"열차의 종류","교통·통신","열차는 운전목적·시기·거리, 동력차의 연결 위치, 동력차의 종류, 운전방향, 운전상태 등에 따라 종류를 달리한다. 영업용 열차와 업무용 열차로 나누어진다. 영업용 열차는 여객이나 화물을 수송하기 위하여 설정한 것으로, 철도의 운영목적을 달성해 주는 주체로서 일반사회의 통념적인 열차의 의미를 가지고 있다. 이것은 다시 여객열차·화물열차·건설(군용)열차 등으로 구분된다.㉠ 여객열차:여객을 수송하기 위한 것으로 현재 새마을호·무궁화호 등으로 구분되어 있으나, 명칭과 종류는 사회의 변천과 국민의식의 변화에 따라 변할 수 있는 가변적인 것이다.㉡ 화물열차:각종 화물을 수송하기 위한 열차로, 급행·객급·보통·컨테이너 열차 등으로 구분한다.㉢ 건설(군용)열차:군사적 목적에 전용하기 위한 열차로 정기열차보다는 임시열차로 많이 이용되고 있다. 수송성질상 보안조치가 엄격하여 일반에 공개되지 않는 열차이다. 업무용 열차는 영업과는 직접적 관련이 없는 자체 내의 업무용으로 운행되는 열차로서 공사열차·회송(回送)열차·시운전(試運轉)열차·감사(監査)열차·구원(救援)열차·배설(排雪)열차 등이 있다.㉠ 공사열차:선로의 신설이나 보수 및 각종 공사에 필요한 열차를 말한다.㉡ 회송열차:여객이나 화물을 수송하기 위하여 필요한 장소로 또는 수송이 완료되어 원래의 위치로 회송하기 위한 열차를 말한다.㉢ 시운전 열차:차량이나 선로의 신설 또는 보수 후에 시험하기 위하여 운전하는 열차로서, 신조(新造)차량 또는 수선차량을 시운전할 경우, 신설선(新設線) 또는 사고복구한 선로를 개통하기 위한 시운전의 경우, 새로운 운전속도를 부여하기 위하여 시운전할 경우 등에 운행한다.㉣ 감사열차:직원의 업무 및 영업 기타 경영상의 감사를 하기 위하여 운행하는 임시열차이다.㉤ 구원열차:운행중인 열차가 사고나 기타 사유로 도중에 정지하여 있을 때 이를 구원하기 위하여 운행하는 열차이다.㉥ 배설열차:눈이 많이 내려 열차운행에 지장을 줄 경우, 선로상의 눈을 제거하기 위하여 운행하는 열차이다. 정기열차·부정기열차·임시열차·현시각운전열차 등으로 나누어진다.㉠ 정기열차:매일 같은 시각에 계속 운행되는 왕복 열차이다.㉡ 부정기열차:운행되는 시각은 같으나 매일 운행되지 않고 필요한 시기에만 운행되는 열차이다.㉢ 임시열차:필요한 경우에만 시각과 구간을 정하여 운행하는 열차이다.㉣ 현시각운전열차:필요한 때에 운행구간은 정하되 운전시각은 정하지 않고 운행구간의 형편에 따라 적당한 시각으로 운행하는 열차이다. 직통열차(直通列車)와 구간열차(區間列車)로 나누어진다.㉠ 직통열차:서울에서 부산 또는 서울에서 목포 등과 같이 장거리를 직통으로 운행하는 열차이다.㉡ 구간열차:짧은 구간 사이를 운행하는 지방열차를 말하며, 통근열차 등이 이에 해당된다. 견인(牽引)열차와 추진열차가 있다.㉠ 견인열차:동력차(기관차)가 제일 앞에 연결되어 있는 열차이다.㉡ 추진열차:동력차가 후부에 연결되어 차량을 밀고 가는 형태의 열차이다. 증기·디젤·전기·동차·전기동차 열차가 있는데, 이는 동력차의 동력형태에 따른 구분이며 원자력열차의 등장도 기대할 수 있다. 상행·하행·전진(前進)·퇴행(退行) 열차 등이 있다.㉠ 상행열차:주요선에서는 서울역 방향으로, 지선에서는 주요선 방향으로 운행하는 열차이다.㉡ 하행열차:상행열차와 반대방향의 열차이다.㉢ 전진열차:최초에 계획된 방향으로 운행하는 열차이다.㉣ 퇴행열차:최초에 계획된 방향으로 운행하다가 중간에 반대방향으로 운행하는 열차이다."
"리스본포르텔라공항","교통·통신","흔히 줄여서 ‘리스본공항’ ‘포르텔라공항’이라고 한다. 리스본 시내에서 가까운 포르텔라 데 사카벵(Portela de Sacavem)에 위치해 있어 ‘포르텔라 데 사카벵공항’이라고도 한다. 1942년 10월 15일 길이 1,000m의 활주로를 기반으로<U+00A0>개항하였고,<U+00A0>이후 빠르게 성장하여 활주로를 확장하고 새로운 터미널을 건설했다. 제2차 세계대전 동안 정치적으로 중립을 지켜 독일과 영국 항공기들에게 모두 개방했으며 유럽 밀거래의 거점을 이뤄 연합국과 동맹국 양측의 감시를 받았다. 포르투갈의 주요 관문이며 유럽 남부에서 손꼽히는 대규모 국제공항으로 유럽의 주요 거점이다. 유럽의 주요 도시에 위치한 공항으로는 드물게 도시개발지역으로 둘러싸여 있으며, 공항에서 시내까지 공항 버스(Aerobus)로 빠르게 연결된다. 포르투갈의 국영항공회사인 탑포르투갈(TAP Portugal), 리스본을 기반으로 운항하는 전세기 항공회사인 유로애틀랜틱항공(EuroAtlantic Airways)·하이플라이항공(Hifly)·루즈항공(Luzair)·오르베스트항공(Orbest)·화이트항공(White Airways)의 허브공항이다. 그밖에 프랑스국영항공·몰도바항공·블루항공(Blue Air)·콘티넨털항공·BI(British Airways)·루프트한자항공·클릭항공(Clickair)·베를린항공 등 여러 항공사들이 취항한다. 평균해면고도는 114m이다. 활주로는 2개인데, 아스팔트로 되어 있으며 길이는 각각 3,805m, 2,400m이다. 국영회사인 ANA포르투갈공항회사(ANA Aeroportos de Portugal)가 운영한다."
"정동길","교통·통신","너비 18m의 1차선 일방통행도로이다. 서울 시내에서 가장 아름다운 가로로, 유명한 산책길 중의 하나이다. 정동교회 앞 사거리에서 이화여자고등학교 동문 앞을 지나 새문안길에 이르는 구간이다. 정동길 일대는 조선시대 이후 근대 서울 역사를 기록하고 있는 커다란 박물관이다. 이 일대는 한양 도성의 서부 서대문과 서소문 사이 성안에 자리하여 성벽이 보호막이 되어주면서 일찍부터 왕실과 양반 관료의 주거공간으로 발달하였고, 궁궐과 왕비능이 위치하였다. 이 길 주변은 개항기에 '신문화'를 도입하는 거리가 되었는데, 최초의 신식 여학교인 이화학당, 배재학당, 독립 신문사 등이 들어섰으며, 1883년 이후 외국 공관들이 들어섰고, 최초로 서양식 호텔인 손탁호텔이 세워졌다. 그리고 1897년 한국 최초의 개신교 예배당인 정동제일교회가 정동길 한 가운데에 자리하게 되었다. 이와같이 정동길 주변은 개항기 초에 선교사, 외교관들이 매입한 땅에 그들의 건축물을 지으면서 '양인촌'으로 불리며 서양풍으로 변해갔다. 6.25전쟁 후 거리가 조금씩 확장되었으며, 1977년에는 대한문에서 경향신문사에 이르는 구간이 확장되면서 오늘의 형태로 바뀌었다.1999년 서울시에서 ""걷고 싶은 거리"" 1호로 지정되었으며, 이때 2차선 도로를 1차선 1방통행도로로 만듦과 동시에 보행자 도로를 확장하였다. 그리고 도로 형태를 구불구불하게 만들어 차량의 속도를 내지 못하도록 하였다. 또한 '낙엽 쓸지 않는 길'로 지정되었으며, 2006년 건설교통부가 선정한 '한국의 아름다운 길 100선'에서 최우수상을 차지하였다. 가로 주변에는 정동공원, 배재공원 등이 자리하여 시민들의 휴식을 위한 장소로 제공되고 있으며, 이화여자고등학교, 예원학교, 서울국토관리청, 경향신문사, 정동극장등이 위치해 있다."
"완도대교","교통·통신","해남과 완도 사이의 수도(水道)에 육도(陸島)인 달도(達島)가 있는데, 이 달도와 완도 사이를 잇는 500m 길이, 왕복 4차로의 다리이다.<U+00A0>국도 13호선 완도군 군외면과 해남군 남창면을 연결하는 2.35km 구간에 포함된다.통일신라시대의 장군 장보고를 상징하는 무역선과 투구를 형상화하였으며,<U+00A0>1주탑 2면식 비대칭 사장교로 2012년 완공되었다."
"수하물","교통·통신","철도에서 취급하는 화물을 분류할 때 대화물과 소화물로 구분하는데, 수하물은 화물의 범주에 속하지 않고 여객의 여행상에 편의를 주는 일종의 서비스 제공의 한 대상물이다. 수하물은 물품을 여객열차편으로 운송한다는 점에서 소화물과 혼동하기 쉬우나 내용상으로는 큰 차이가 있는데 차이점은 다음과 같다.① 수하물은 승차권을 가진 사람만이 부칠 수 있으며, 부치는 사람과 찾는 사람이 같아야 한다.② 여객 한 사람이 1회에 한하여 l개만을 부칠 수 있다. ③ 구간은 승차권의 구간 내에 한하며, 기간은 승차권의 통용기간 내에 한한다. ④ 운임은 중량과 거리에 관계없이 l개 단위의 정액이다."
