"title","sub_name","content"
"대학","철학","본래 《예기(禮記)》의 제42편이었던 것을 송(宋)의 사마 광(司馬光)이 처음으로 따로 떼어서 《대학광의(大學廣義)》를 만들었다. 그 후 주자(朱子)가 《대학장구(大學章句)》를 만들어 경(經) 1장(章), 전(傳) 10장으로 구별하여 주석(註釋)을 가하고 이를 존숭(尊崇)하면서부터 널리 세상에 퍼졌다. 주자는, 경은 공자의 말을 증자(曾子)가 기술(記述)한 것이고, 전은 증자의 뜻을 그 제자가 기술한 것이라고 단정하였다. 경에서는 명명덕(明明德:명덕을 밝히는 일) ·신민(新民:백성을 새롭게 하는 일) ·지지선(止至善:지선에 머무르는 일)을 대학의 3강령(三綱領)이라 하고, 격물(格物) ·치지(致知) ·성의(誠意) ·정심(正心) ·수신(修身) ·제가(齊家) ·치국(治國) ·평천하(平天下)의 8조목(八條目)으로 정리하여 유교의 윤곽을 제시하였다. 실천과정으로서는 8조목에 3강령이 포함되고, 격물 즉 사물의 이치를 구명(究明)하는 것이 그 첫걸음이라고 하였다. 이것이 평천하의 궁극 목적과 연결된다는 것이 대학의 논리이다. 전은 경의 설명이라는 뜻이다. 주자는 본문에 착간(錯簡)과 오탈(誤脫)이 있다 하여 교정하고, 또 ‘격물’의 전을 보충하였다. 명(明)의 왕양명(王陽明)이 주자학을 비판하면서부터 주자의 《대학장구》, 특히 그 보전(補傳)은 유학자간의 논쟁(論爭)의 중심문제가 되었다. 왕양명은 대학고본(大學古本)에 의거하여 대학고본방석(大學古本旁釋)을 지었다."
"오상","철학","즉, 사람이 항상 지켜야 할 5가지 도리를 말하며, 오륜(五倫)과 함께 유교윤리의 근본을 이룬다. 한대(漢代)의 동중서(董仲舒)가, 앞서 맹자(孟子)가 주창한 인(仁) ·의(義) ·예(禮) ·지(智)에 신(信)의 덕목(德目)을 보태어, 이 5가지에 의해 모든 덕을 집약한 것으로, 이것이 오상의 덕이라고 불리는 부동(不動)의 설이 되었다. 이 밖에 옛 《서경(書經)》의 부(父)는 의(義), 모(母)는 자(慈), 형(兄)은 우(友), 제(弟)는 공(恭), 자(子)는 효(孝)라고 하는 오전설(五典說)이나, 또는 《맹자(孟子)》에서 말하는 오륜을 가리킬 때도 있다."
"리커트척도","철학","1930년대 초 미국의 사회심리학자 렌시스 리커트(Rensis Likert)와 동료들에 의해 개발된 것으로서, 특정 대상이나 개념에 대하여 응답자의 태도, 감정, 신념 등을 평가하기 위한 사회과학 분야의 방법론으로 널리 활용되어 왔다. 리커트척도에서는 측정 대상과 관련된 다양한 문항들을 구성하고, 이에 대하여 응답자가 나타내는 호·불호, 동의·비동의의 수준을 측정한다. 일반적으로 낮은 점수를 나타낼수록 해당 문항에 대하여 반대하는 태도를 의미하고, 높은 점수를 보일수록 강하게 긍정하거나 동의하는 것임을 뜻한다. 이러한 측정 방식은 응답자의 태도가 하나의 극단에서 중립 단계를 지나 또 다른 극단에 이르는 일련의 연속선 상에서 특정 지점에 위치할 것이라는 양분론적인 가정에 기반한다. 리커트척도는 3점, 5점, 7점 등 다양한 방식으로 구성될 수 있으나, 보편적으로 5점 척도가 가장 빈번하게 사용된다. 5점 척도의 경우 ‘강한 반대/반대/중립/찬성/강한 찬성’으로 구성된다. 그러나 응답자의 지적 수준이 낮거나 문항과 관련하여 잘 알지 못하는 경우에는 3점 척도를 사용하기도 하며, 측정 대상에 대한 응답자의 태도에 대한 보다 상세한 정보가 필요할 경우에는 7점 척도를 사용하기도 한다. 동질적인 개념에 대한 다양한 문항들을 구성하여 표본 집단을 대상으로 파일럿 테스트(pilot test)를 실시하여 응답하도록 한 후, 문항에 대한 내적일관성 분석 및 문항간 상관 분석을 통하여 신뢰도를 저하시키거나 동일한 개념을 측정한다고 보기 어려운 문항을 삭제하고 최종 문항을 구성한다. 최종적으로 확정된 문항은 측정 대상이 되는 모집단 또는 대표성을 확보한 표본 집단을 대상으로 실시한다. 응답값의 측정은 전체 문항에 대한 총합을 통하여 이루어진다. 리커트척도는 많은 사람을 대상으로 비교적 쉽게 사용할 수 있고, 일관성을 확보하여 높은 신뢰도를 보인다는 점이 장점이다. 또, 별도의 평정자를 통한 측정이 아닌 응답자의 응답값을 직접 활용하므로 평정자에 의한 오류를 최소화할 수 있고, 다양한 문항을 활용하기 때문에 타당도가 높다. 단점으로는 서열적 측정치로서 단일차원적이고 각 문항들이 해당 개념에 대하여 모두 동일한 수준의 기여도를 가진다고 가정하므로 문항별 가중치, 상대적 중요도에 대해서는 측정이 불가능하다는 점을 들 수 있다. 또한 문항의 총점을 사용하기 때문에 각 문항에 대한 응답자의 태도가 의미하는 바를 충분히 반영하고 해석하기가 어렵다. 이에 더하여 문항선정 과정에서 모집단의 대표성을 충분히 반영하는 표본 집단을 구성하기가 현실적으로 쉽지 않다는 어려움이 있다."
"정기신","철학","동양에서는 전통적으로 삼분법적 체계를 통해 인간 생명의 원천을 설명하고자 하였다. 이러한 사상의 원형은 《여씨춘추 呂氏春秋》의 형·정·기(形精氣), 《회남자 淮南子》의 형·기·신(形氣神) 등 춘추전국시대 제가백가에서 찾아볼 수 있는데, 후에 진한시기 《황제내경 黃帝內經》에 이르러서는 정(精)·기(氣)·신(神)의 체계로 정착되었다. 고대의 원형적 정기신 학설은 추상적이고 무형적인 철학 이론이었으나 《황제내경 黃帝內經》 이후 구체적이고 실재적인 개념으로 전환되며 도교 내단학, 동양의학 등의 철학적 기초로 사용되었다. 후대의 도교 내단학 및 동양의학에서는 정기신을 인간 생명을 이루는 세 가지 보배[三寶]라고 하여, 생명 유지를 위해 필수적으로 유지하고 보양하여야 할 대상으로 파악하였다. 따라서 이를 올바르게 기르고 가꾸기 위한 다양한 수련 방법이 새롭게 등장하며 풍부한 이론 체계를 형성하기도 하였다. 정(精)정은 《설문해자 說文解字》에서 “정미한 쌀 알갱이”라 설명한 이래, 동양 철학 일반에서 ‘가장 정미한 것’을 뜻하는 개념으로 널리 사용되었다. 《노자 老子》에서는 정(精)이 도(道)를 가리키는 것이었지만 이후 《관자 管子》에 이르러서는 기(氣)를 가리키는 것으로 변화하였다. 이때까지는 정기(精氣)라는 개념이 하나의 개념으로 사용되다가 《회남자 淮南子》에서는 개념이 분화되어 정(精)·기(氣)·신(神) 또는 형(形)·기(氣)·신(神)의 삼분법적 체계가 등장하기 시작하였다. 기(氣)기는 전통적으로 천지만물을 형성하는 기본적 질료로 이해되었는데, 정(精)과 함께 결합하여 정기(精氣)로 사용될 경우에는 무형인 생명의 원천을 의미하였으며, 형(形)과 함께 결합하여 형기(形氣)로 사용될 경우에는 유형인 질료를 의미하였다. 유형과 무형의 성질을 동시에 지닌 특수성으로 인해 정기신 이론 내에서 기(氣)는 정(精)과 신(神)을 이어주는 매개 역할을 하는 것으로 설명되었다. 신(神)신은 인간의 정신활동 또는 이를 관장하는 주재(主宰)의 의미를 지니며, 인체의 생명을 유지하기 위해서 수반되는 일체의 정신적 활동을 포괄하는 용어로 이해할 수 있다. 정리하자면, 생명의 기초인 정(精)이 기(氣)의 매개 작용을 통해 인체의 생명활동을 주관하는 신(神)으로 전환되는 일련의 과정이 인간의 생명 활동의 본질인 것이다. 도교의 내단학과 동양의학에서는 정기신 이론을 기초로 한 다양한 신체 수양론을 제시하였다. 우선 도교 내단학에서는 신(神)을 통해 정(精)과 기(氣)를 운용할 것을 특히 강조하였는데, 신(神)으로 정기(精氣)를 내면에서 운용하는 한편, 정(精)을 기(氣)로, 기(氣)를 다시 신(神)으로 변화시켜 궁극적으로는 도(道)와 합치시키는 것을 추구하였다. 한편 동양의학에서는 보정(補精), 익기(益氣), 조신(調神)이라는 삼대 원칙을 제시하였다. 정을 보충하고, 기를 증대시키며, 신을 조절하여 신체가 이상적인 조화상태를 이룰 수 있다는 것이다."
"내면화","철학","사회적 영향이란 어떤 사람이나 집단이 개인의 신념, 태도 또는 행동을 의도적으로 변화시키려는 시도를 말한다. 예를 들면 아이에게 시금치를 먹이려는 어떤 부모의 시도, 소비자로 하여금 특정 상품을 사게 하려는 텔레비전의 상업광고 등이 그것이다. 많은 형태의 사회적 영향들은 미묘하면서도 무의도적이다. 타인들의 단순한 물리적 존재가 여러 가지 기대하지 못한 양상으로 각 개인에게 영향을 끼치는 것이다. 사회적 영향은 인간의 상호작용과 사회생활에서 핵심이 된다. 협동, 지역사회, 이타성 및 애정은 모두 사회적 영향을 내포하고 있다. 이러한 사회적 영향을 받아들이는 방법이나 과정에는 개인마다 큰 차이가 있다. 사회심리학에서는 사회적 영향의 세 가지 기본 과정을 동조·동일시·내면화로 나누어 설명하고 있다. 동조는 집단규범·관습이나 다른 사람의 반응에 일치하도록 개인의 의견이나 행동을 동화시키는 경향으로 나타난다. 이것은 널리 인간이 행하는 적응의 한 형태로서, 사회가 안정될수록 일반화한다. 이 현상을 최초로 검증한 심리학자는 M.셰리프이며, S.E.아슈도 상황이 정확한 경우에 대한 실험을 시도하여 동조행동을 관찰하였다. 동조의 발생 요인은 개인적 측면에서는 개인적으로 본래 가지고 있는 동조 성향, 기술을 필요로 하는 일을 할 경우에는 그것에 관한 과거 경험(이것은 동조와는 逆方向으로 작용하는 힘이 됨), 소속 집단에 대한 관여의 정도, 타인에 대한 의존도 등이고, 집단의 측면에서는 집단에 대한 신뢰의 정도, 집단에 대한 매력과 집단에서 차지하는 지위, 사적(私的)인 상황과 공적(公的)인 입장의 여부(예를 들면, 공적 의견으로는 동조행동으로 표명하지만, 사적으로는 그와 반대의견을 가지고 정확하게 판단하는 경우) 등이다. 동일시는 한 개인이 존경받거나 찬양받고 있는 영향원과 같다고 생각하거나 호감을 얻기 위해 자신의 신념, 태도 또는 행동들을 변화시키는 것이다. 즉 타인을 자기의 대신이라고 보는 경우로서, 이를테면 자기를 마치 문학작품이나 연극 중의 인물처럼 느끼거나, 어머니가 스스로 이루지 못했던 소원을 자식을 통해서 이루려는 경우이다. 실제로 동일시와 내면화 사이의 구별은 사회적 영향을 이해하는 데 유용하지만, 실제로는 그다지 정확하게 구분되지는 않는다."
"군신유의","철학","君 : 임금 군臣 : 신하 신有 : 있을 유義 : 의리 의오륜(五倫)의 부자유친(父子有親) 다음에 내세운 두번째 덕목인데, 동양 고대사회의 기본적 인간관계를 제시한 삼강(三綱)에서는 그 첫째 덕목으로 군위신강(君爲臣綱)이라 하여 “임금은 그 신하의 벼리가 되어야 한다”고 그 의무를 명시하고 있어 부자관계를 첫째로 내세운 오륜과는 차이가 있다. 군신유의는 부자유친과 같은 혈연적 관계가 아니라, 후천적인 인위적 결합에 기초하여 제시된 윤리규범이라 할 수 있다. 군신의 관계는 곧 국가와 사회를 다스리기 위한 목적 아래 결합된 관계이며, 군주는 통치의 주체이고 신하는 그 군주를 보필하는 관계인 것이다. 따라서 군주와 신하의 관계를 결속하는 의리를 실현하기 위한 군신 쌍방간의 윤리 덕목은, 임금은 의(義)로워야 하고 신하는 충성스러워야 한다는 것이다. 그러나 임금의 권위가 절대시(絶對視)된 봉건국가에 있어서는 임금의 ‘의’보다는 신하의 ‘충’이 강조되었다. 이리하여 군신간의 윤리는 ‘충’으로써 대표하게 되었다. 오늘날의 ‘군신유의’는 임금이 아니라 국가에 대한 것으로 대치(代置)한다면 타당할 것이다."
"공동체주의","철학","공동체주의는 존 롤스(John Rawls)가 《정의론 A Theory of Justice》(1971)을 발간한 이후 롤스와 그의 지지자들의 입장에 대하여 비판적 입장을 취하며, 공동체와 공동선에 대한 의무를 강조한 입장을 말한다. 롤스는 《정의론》에서 원초적 입장(original position)과 무지의 베일(veil of ignorance)을 제시하며 자유주의적 평등주의를 제기하였는데, 이에 대해 공동체주의자들은 롤스의 원초적 입장 개념을 비판하면서 개인에게 있어 좋은 삶이란 공동체와 분리될 수 없는 것이라고 주장하였다. 대표적으로 알래스데어 매킨타이어(Alasdair MacIntyre), 마이클 샌델(Michael Sandel), 다니엘 벨(Daniel Bell), 찰스 테일러(Charles Taylor), 마이클 왈쩌(Michael Walzer) 등이 공동체주의자로 분류되지만 이들 각각의 입장은 세밀한 부분에서 차이를 보인다. 매킨타이어의 《덕의 상실 After Virtue》(1984), 테일러의 《자아의 원천 Sources of the Self》(1989), 왈쩌의 《정의의 영역들: 다원주의와 평등에 대한 방어 Spheres of Justice: The Defense of Pluralism and Equality》(1983) 등이 공동체주의를 대표하는 널리 알려진 저작이며, 특히 샌델의 《자유주의와 정의의 한계 Liberalism and the Limits of Justice》(1982)는 롤스의 《정의론》을<U+00A0>비판한 것으로<U+00A0>유명하다. 이처럼 공동체주의자 내부에서 세부적으로 입장 차이가 있다 하더라도, 공동체주의자들이 공통적으로 강조하는 것은 공동선 정치(politics of the common good)의 사회적 가치를 강조한다는 점이다. 나아가 공동체주의자들은 개인의 좋은 삶을 그 사람이 처한 사회·문화적 맥락과 분리하여 생각할 수 없으며, 개인을 사회에서 고립시킬 수 없다고 본다. 다시 말하면 공동체주의자들은 자유주의자들이 공동체의 가치를 충분히 인정하지 않고 개인주의를 강조하는 것에 문제를 제기하며, 개인의 자유에 대한 권리만큼이나 공동선에 대하여 우리가 의무를 가지고 있다는 것을 지적한다."
"프리맥 원리","철학","1965년 데이비드 프리맥(David Premack)에 의해 소개된 개념으로, 상대적으로 잘 일어나지 않는 행동을 하도록 강화하기 위하여 높은 확률로 일어나는 행동을 강화물로 활용하는 것을 의미한다. 예를 들어, 공부를 하지 않으려고 하는 아이에게 공부를 하면 아이가 좋아하는 게임을 할 수 있도록 해주는 것이다. 이 때 공부를 하는 행위는 거의 일어나지 않는, 일어날 확률이 낮은 행동이다. 반대로 게임을 하는 행위는 일어날 가능성이 많은, 높은 확률을 지닌 행동이다. 이때 게임은 아동이 높은 가치를 부여하고 중요하게 생각하는 것으로서, 공부를 하기 위한 강화물, 보상으로서 작용한다. 프리맥 원리에서 중요한 것은 행위들 사이의 상대적인 가치로, 목표로 하는 행위가 강화되기 위해서는 그것보다 대상에게 상대적으로 더 중요하고 가치 있는 보상이 주어져야 한다. 이런 맥락에서 프리맥 원리는 상대적 가치 이론(Relative Value Theory)으로도 불린다. 프리맥은 쥐를 대상으로 한 실험에서 행위의 상대적 가치에 따라서 강화물이 어떻게 변화될 수 있는지를 증명하였다. 쥐들에게 충분한 물을 제공하지 않고 갈증을 느끼도록 유발한 상황에서 프리맥은 쳇바퀴를 돌려야만 물을 마실 수 있도록 하였다. 이때 물은 쥐에게 쳇바퀴보다 중요한 가치로 작용하며, 자연적인 상태에서 물을 마시는 행위는 쳇바퀴를 돌리는 것보다 높은 확률로 일어날 수 있는 행동이다. 그 결과 쥐들은 물을 마시기 위하여 상대적으로 낮은 확률로 일어나는 쳇바퀴를 돌리는 행동을 더 많이 보였다. 즉, 물이 쳇바퀴를 돌리는 것에 대한 강화물로 작용한 것이다. 반대로 물은 충분히 제공되는 상황에서 쳇바퀴를 돌리지 못하도록 했을 때는 물과 쳇바퀴 사이의 상대적인 가치가 역전되어 쳇바퀴를 돌리기 위하여 물을 마시는 행위가 증가하는 것이 관찰되었다. 프리맥의 또 다른 실험에서는 아동들을 대상으로 핀볼게임과 사탕을 먹는 행위가 어떻게 강화물로 작용하는지를 관찰하였다. 이때 핀볼게임을 사탕 먹기보다 좋아하는 아동에게는 사탕을 먹는 행위가 핀볼게임을 하기 위한 유인물로, 반대로 사탕 먹기를 더 좋아하는 아동에게는 핀볼게임이 사탕을 더 먹기 위한 수단으로서 핀볼 게임을 하는 행위가 증가하는 현상이 나타났다. 이 같은 실험 결과들은 행위들 간의 상대적 중요성에 따라 어떤 행위가 강화물로 작용하는지가 결정될 수 있음을 보여준다. 프리맥 원리는 행동교정 및 목표행동의 활성화를 위한 전략으로 교육, 심리치료 등 다양한 장면에서 활용된다. 교사들은 학생들의 학습을 증진시키기 위하여 공부를 하고 나서 학생이 좋아하는 행동을 할 수 있도록 하여 자발적인 학습이 일어날 수 있도록 할 수 있다. 심리치료에서는 문제행동의 교정을 위하여 해당 행동을 하지 않을 경우, 또는 수정하고자 하는 목표행동을 할 경우 내담자가 좋아하는 강화물을 제공하는 방법을 사용할 수 있다. 프리맥의 원리는 고전적인 강화의 원리에 강화물 간의 상대적 가치에 따른 효과에 대하여 분석하고, 생리적인 추동뿐만 아니라 더 복잡한 현상들에 대하여서도 분석할 수 있도록 했다는 점에서 의미가 있다. 그러나 구체적인 행위, 물질적 보상을 통한 강화를 넘어서 추상적이거나 개념적인 형태의 강화물이 효과를 가지는 원리나, 낮은 빈도로 발생하는 행위가 빈번하게 발생하는 행위를 강화하는 경우에 대해서는 적절한 설명을 제공하지 못한다는 점이 한계로 지적된다."
"언캐니","철학","언캐니, 즉 기이한 느낌에 대한 논의는 독일의 철학자 프리드리히 셸링으로부터 시작되어 프리드리히 니체, 에른스트 옌치(Ernst Jentsch), 정신분석학자 지그문트 프로이트로 이어졌다. 언캐니는 인지적 불확실성의 산물로서, 데자부, 두 번째 자아(alter ego), 심령(ghost) 등을 예로 들 수 있으며, 확실한 사건이나 환경 속에서는 이를 경험할 가능성이 줄어들게 된다. 프로이트는 정신분석학적 관점에서 이러한 현상에 대해 감춰지거나 억압된 욕망의 무의식적 발현, 금기시 되는 소망에 대한 표출로 보았다. 그에 따르면 오이디푸스콤플렉스와 같은 유아기적 욕구들은 사회적 규범과 이에 부응하고자 하는 초자아(super ego)에 의해 억눌렸다가 반복적 강박으로 나타나고, 이것이 다양한 형태의 기이한 느낌으로 연결된다는 것이다. 사람들이 로봇을 비롯한 대상들에 대해 느끼는 호감도의 변화를 설명한 그래프로, 1970년 일본의 로보티시스트 모리 마사히로(Mori Masahiro)에 의해 제시되었다. 이 그래프에 따르면 로봇이 인간의 모습과 비슷해질수록 사람들이 느끼는 호감도가 증가하다가 유사성이 일정 수준이 되면 호감도가 감소하게 되는데, 이 구간을 '언캐니 밸리'(불쾌한 골짜기)라고 일컫는다. 이러한 현상은 인간과 비슷한 대상일수록 인간과의 유사성에 대해 주목하게 되며 그로 인해 대상을 ‘사람’으로 인식하게 되는데, 이때 인간적 특성이 아닌 모습이 포착될 경우 그에 대한 거부감이 상대적으로 더 커지고 기이하다는 느낌을 받기 때문에 나타난다."
"한학","철학","원래 송학(宋學)에 대한 한대(漢代)의 학문을 가리키는 말이었다. 한시(漢詩)를 포함하지 않는 윤리도덕적인 학문으로 오경(五經)을 중심으로 한 여러 경서와 제자(諸子)의 학이었으나 오경을 중심으로 한 경서만의 학문을 특히 유학(儒學)이라 부르게 되자 후에는 유학이 한학과 동의어로 쓰일 때도 있었다. 한학과 한시를 합쳐 부를 때는 한문학이라 한다."
"표상","철학","관념 일반을 나타내는 idea(영), idee(프)의 역어(譯語)로 사용되는 수도 있으나 대개는 representation(영), representation(프), Vorstellung(독)의 역어로 사용된다. 영어와 프랑스어의 어원(語源)인 라틴어 repraesentatio는 ‘다시(re) 현전케 하는 것(praesentatio)’을 의미하고, 독일어의 Vorstellung은 ‘앞에(vor) 세우는 것(stellung)’을 의미하는 것으로 알 수 있듯이, 표상이란 말은 적어도 근세 이후의 용법에서는 인간의식의 대상정립작용(對象定立作用) ·반성작용과 관계가 있는 대상의 측면을 가리키는 용어로 사용된다. 일체를 인간의식 안에 가두어 생각하려고 하는 근세 R.데카르트 이후의 의식내재주의적(意識內在主義的) ·주체주의적(主體主義的) 철학은 I.칸트를 이어받아 세계의 일체를 인간의식의 표상으로 해소시키는 A.쇼펜하우어의 ‘의지와 표상으로서의 세계’의 철학에서 하나의 정점(頂點)에 도달했다고 볼 수 있다. 따라서 이 근세의 인간중심적 주체주의철학 또는 형이상학은 바로 근세 서유럽의 합리주의적 기술문명을 낳게 한 근원이다. 그러나 오늘날에는 일체의 사물을 인간의식에의 반사(反射)나 반성(反省)의 양상으로밖에 파악할 수 없다는 기본적 약점과 문제성에 대한 반성이 현대철학의 최대 문제의 하나로서 다각도로 다루어진다."
"사회학습이론","철학","캐나다 출신의 미국 심리학자 반두라(Albert Bandura)가 주창한 이론이다. 반두라는 1977년 출간한 《사회학습이론》을 통해 사회학습이론의 학문적 발판을 마련한 심리학자로, 초기에는 행동주의 학습이론에서 출발해 나중에는 인지적 측면을 중시하는 사회학습이론을 발전시켰다.사회학습이론은 사람의 행동은 다른 사람의 행동이나 어떤 주어진 상황을 관찰하고 모방함으로써 이루어진다는 이론으로 해석한다. 이런 점에서 보상이나 처벌의 조작결과로 인간의 행동이 결정된다는 종래의 학설과는 다르다.이를 반두라는 관찰학습으로 정의하고, 관찰학습에 모방의 범주까지 포함시켰다. 다시 말해 관찰학습에는 관찰한 것을 모방하는 모방학습뿐 아니라, 어떤 상황을 관찰하였으나 모방하지는 않는 학습까지 포함된다. 예를 들어 눈앞으로 돌이 날아온다고 하면, 누구든 그 돌에 맞지 않고 피할 것이다. 이 경우 당사자는 돌이 날아오는 것을 관찰함으로써 학습은 하였지만, 모방하지는 않았는데, 반두라는 이러한 학습이 인지적인 과정 때문이라고 설명한다.따라서 사회학습이론에서는 밖으로 드러나는 행동에만 초점을 맞추는 행동주의 학습이론과 달리, 인간의 내면에서 일어나는 인지과정도 중시한다. 다시 말해 관찰학습을 통해 형성된 정보는 자기 효율성이라는 강화(强化)를 통해 필요성이 있을 때 행동으로 옮겨지는데,<U+00A0>이처럼 관찰에서 행동에 이르기까지는 4가지 단계가 필요하다.첫째, 관찰을 통한 학습이 이루어지기 위해서는 행동이나 상황이 관찰자의 주의를 끌어야 한다. 이를 집중 단계라고 한다. 둘째, 관찰을 통해 학습한 정보를 기억하는 단계이다. 이 단계가 인지과정으로, 학습한 정보가 내적으로 보유·강화되는 단계이다. 셋째, 저장된 기억을 재생하는 단계로, 학습한 내용과 관찰자의 행동이 일치하도록 자기 수정이 이루어지는 단계이다. 넷째, 학습한 내용대로 행동에 옮기기 전에 기대감을 갖게 만드는 동기화 단계이다.사회학습이론에서는 다른 사람의 행동, 인지구조 등을 중시하는 것 외에 대중매체를 통해 제시되는 모델, 여러 환경의 상호작용 등도 중요한 학습 요인으로 다룬다."
"장유유서","철학","長 : 길 장幼 : 어릴 유有 : 있을 유序 : 차례 서오륜지서(五倫之序)도 유사한 말이다. 유교 도덕사상의 기본이 되는 다섯 가지 덕목을 오륜이라고 하는데, 이는 구체적인 인간관계를 다섯 가지로 집약하고 서로서로 지켜야 할 의무로 규정한 것이다. 즉 부자유친(父子有親)·군신유의(君臣有義)·부부유별(夫婦有別)·장유유서(長幼有序)·붕우유신(朋友有信) 등 다섯 가지이다. 이 다섯 가지가 인륜의 기본이므로 인륜의 오상(五常)이라고도 한다. 《중용(中庸)》에서는 이를 오달도(五達道)라 하며, 첫째로 군신(君臣)관계를 꼽고, 다음으로 부자·부부·곤제(昆弟:형제)·붕우의 순으로 말하고 있다. 아무튼 ‘장유유서’는 어른과 아이, 곧 상하의 질서와 순서가 흔들리지 않고 반듯하게 유지되어야 올바른 사회가 유지된다는 말이다."
"방관자효과","철학","구경꾼효과라고도 한다. 방관자의 사전적 정의는 어떤 일에 상관하지 않고 곁에서 지켜보기만 하는 사람이다. 이처럼 주위에서 어떤 일이 일어났을 경우, 곁에서 지켜보기만 할 뿐 아무런 도움도 주지 않는 현상이 방관자효과이다. 방관함으로써 생기는 여러 현상 가운데서도 특히 어려운 처지에 놓인 낯선 사람을 도와주지 않을 때 흔히 쓴다.사람들이 위기에 처한 사람을 도와주는 데는 도와줄 수 있는 능력이나 성격 등 여러 요인이 작용한다. 그러나 연구 결과에 따르면, 일반적으로 어려움에 처한 사람 주위에 사람이 많으면 많을수록 도와줄 확률은 낮아지고, 도와준다고 하더라도 행동으로 옮기는 데까지 걸리는 시간은 더 길어진다.지켜보는 사람이 많으니, 자신이 아니더라도 누군가 도움을 주겠지 하는 심리적 요인 때문인데, 이렇듯 자신의 책임을 회피하는 것을 가리켜 심리학 용어로 '책임분산'이라고 한다. 그러나 방관자효과가 모든 사람에게 나타나는 것은 아니고, 반대로 지켜보는 사람이 많으면 많을수록 모든 일에 더 적극적으로 나서는 사람들도 있는데, 보통 정치가들이 이 유형에 속한다.의학 용어로도 쓰이는데, 이 경우에는 세포에 방사선을 쬐면 방사선에 직접 노출되지 않은 주변 세포도 방사선을 직접 쏘인 세포와 비슷한 영향을 받는 현상을 가리킨다."
"후기구조주의","철학","J.데리다, M.푸코로 대표된다. 후기구조주의는 구조주의 안에서 나온 사상이 아니라 구조주의라는 과학이 제기하는 철학적 함의(含意)를 철저히 하려는 것이었다. 인간 자체를 중시한 나머지 관계라는 것을 경시한 실존주의에 대한 비판에서 등장한 것이며, 인간경시(人間輕視)에 대한 반작용으로 나타난 것이다. 그러므로 구조주의에서는 무시되었던 종교와 역사의 역할을 중요시한다.이 역사적 요소를 다시 도입한 후기구조주의에서는 이미 '교환(交換)'은 중요한 원리가 못 되며 그 대신 소음(騷音)·사건·폭력·혼돈과 같은 요소가 고려된다. 또 구조(構造)라는 것은 존재를 인정할 때도 이를 구성하는 요소가 상호이질(相互異質)이어야 한다. 이질적인 것이 겹쳐짐으로써 중층적(重層的)인 것이 형성된다. 정신분석에서 도입된 중층결정[多元決定]이라는 개념이 중시되는 것은 이 때문이다. 갖가지 소소한 사상들이 얽히어 혼재해 있는 것이 후기구조주의의 특징이기도 하며, 구조주의가 사실상 개척한 탈인간주체주의(脫人間主體主義)의 방향으로 철학적 분석을 추진하는 일이야말로 그 주제가 된다.데리다의 해체론(論), 들뢰즈의 차이(差異)의 철학, 푸코의 탈중심화(脫中心化) 등은 모두 서구(西歐) 형이상학 전체에 대한 저항의 시도였다. 즉 후기구조주의는 고대 이래의 '철학제도'에 의문을 제기한 철저한 자기비판임과 동시에 정치적·윤리적 사상의 새로운 기획이었다."
"동인","철학","사람 또는 동물이 생활할 때 신진대사에 의하여 생리적인 평형이 깨어지므로 그것의 회복이 필요하게 된다. 이러한 상태를 요구라고 하는데, 이 요구는 행동을 일으키는 직접 요인은 아니고, 이를테면 절식에 의한 기아의 요구도 과도해지면 오히려 식행위(食行爲)를 억제하게 되는 것과 같은, 잠재적인 힘의 상태인 것이다. 이에 대해서 음식물을 요구하도록 특정한 행동으로 유도하는 것을 동인이라 한다. 행동의 대상이 되는 사물은 사람이나 동물을 매혹하거나 피하게 하는 성질을 가지고 있는데, 이 성질은 동인에 대한 유인(誘因: incentive)이라 한다. 유인이 행동의 목표라는 의미를 강조할 때에는 동인을 동기(動機: motive)라고도 한다. 생명 유지나 종(種)의 보존을 위한 기본적인 요구를 1차적 요구라 하고, 궁극적으로는 이것을 기초로 하면서 경험적으로 획득되는 요구는 2차적 요구라 하는데, 예를 들어 음식물을 요구하거나 위험을 피하려는 행동은 1차적 동인에서 오는 것이며, 금전이나 지위를 원하는 행동은 2차적 동인에 의한다고 한다. 동인(동기)에 의하여 발생한 행동은 목표 달성(강화)에 의하여 동인의 해소를 가져다 준다. C.L.헐은 이 과정을 동인저감(動因低減: drive reduction)이라 불렀고 행동의 기본 원리라고 하였다. 일차적 동인에 관하여는 동물실험에서 회전상자(revolving drum) 안에서의 활동량, 장애상자에서의 장애물 통과 횟수, 미로(迷路)나 스키너 상자에서의 학습효율 등에 의하여, 또한 동인과 동인 간의 강도의 비교는 유인 간의 선택률이나 유인의 상이에 의한 포화(飽和)에 이르는 시간차 등에 의하여 양적 측정이 행해진다. 2차적 동인에 관하여는 강화의 종류 ·양 그리고 강화스케줄의 차이에 의한 연구를 한다."
